内蒙古组播,#genre#
广东卫视,http://119.118.135.206:8089/rtp/232.0.0.130:1234
广西卫视,http://119.118.135.206:8089/rtp/232.0.0.76:1234
湖北卫视,http://119.118.135.206:8089/rtp/232.0.0.124:1234
江西卫视,http://119.118.135.206:8089/rtp/232.0.0.82:1234
河北卫视,http://119.118.135.206:8089/rtp/232.0.0.49:1234
河南卫视,http://119.118.135.206:8089/rtp/232.0.0.80:1234
四川卫视,http://119.118.135.206:8089/rtp/232.0.0.185:1234
重庆卫视,http://119.118.135.206:8089/rtp/232.0.0.186:1234
福建东南卫视,http://119.118.135.206:8089/rtp/232.0.0.74:1234
海南卫视,http://119.118.135.206:8089/rtp/232.0.0.26:1234
青海卫视,http://119.118.135.206:8089/rtp/232.0.0.101:1234
云南卫视,http://119.118.135.206:8089/rtp/232.0.0.40:1234
陕西卫视,http://119.118.135.206:8089/rtp/232.0.0.35:1234
内蒙古卫视,http://119.118.135.206:8089/rtp/232.0.0.111:1234
宁夏卫视,http://119.118.135.206:8089/rtp/232.0.0.34:1234
吉林卫视,http://119.118.135.206:8089/rtp/232.0.0.180:1234
新疆卫视,http://119.118.135.206:8089/rtp/232.0.0.18:1234
甘肃卫视,http://119.118.135.206:8089/rtp/232.0.0.50:1234
西藏卫视,http://119.118.135.206:8089/rtp/232.0.0.114:1234
黑龙江卫视,http://119.118.135.206:8089/rtp/232.0.0.95:1234
深圳卫视,http://119.118.135.206:8089/rtp/232.0.0.110:1234
厦门卫视,http://119.118.135.206:8089/rtp/232.0.0.160:1234
中国教育1,http://119.118.135.206:8089/rtp/232.0.0.212:1234
CETV2,http://119.118.135.206:8089/rtp/232.0.0.238:1234
CETV4,http://119.118.135.206:8089/rtp/232.0.0.239:1234
山东教育卫视,http://119.118.135.206:8089/rtp/232.0.0.169:1234
兵团卫视,http://119.118.135.206:8089/rtp/232.0.0.67:1234
延边卫视,http://119.118.135.206:8089/rtp/232.0.0.161:1234
金鹰卡通,http://119.118.135.206:8089/rtp/232.0.0.90:1234
炫动卡通,http://119.118.135.206:8089/rtp/232.0.0.103:1234
优漫卡通,http://119.118.135.206:8089/rtp/232.0.0.159:1234
嘉佳卡通,http://119.118.135.206:8089/rtp/232.0.0.157:1234
卡酷少儿,http://119.118.135.206:8089/rtp/232.0.0.57:1234
金鹰纪实,http://119.118.135.206:8089/rtp/232.0.0.163:1234
北京冬奥纪实,http://119.118.135.206:8089/rtp/232.0.0.162:1234
上海纪实,http://119.118.135.206:8089/rtp/232.0.0.132:1234
CCTV4欧洲,http://119.118.135.206:8089/rtp/232.0.0.53:1234
CCTV4美洲,http://119.118.135.206:8089/rtp/232.0.0.59:1234
西藏卫视（藏语）,http://119.118.135.206:8089/rtp/232.0.0.104:1234
安多藏语综合,http://119.118.135.206:8089/rtp/232.0.0.105:1234
康巴藏语综合,http://119.118.135.206:8089/rtp/232.0.0.109:1234
电视指南,http://119.118.135.206:8089/rtp/232.0.0.91:1234
证券服务,http://119.118.135.206:8089/rtp/232.0.0.152:1234
新动漫,http://119.118.135.206:8089/rtp/232.0.0.65:1234
家庭理财,http://119.118.135.206:8089/rtp/232.0.0.19:1234
网络棋牌,http://119.118.135.206:8089/rtp/232.0.0.64:1234
第一剧场,http://119.118.135.206:8089/rtp/232.0.0.29:1234
怀旧剧场,http://119.118.135.206:8089/rtp/232.0.0.38:1234
风云剧场,http://119.118.135.206:8089/rtp/232.0.0.45:1234
风云足球,http://119.118.135.206:8089/rtp/232.0.0.52:1234
风云音乐,http://119.118.135.206:8089/rtp/232.0.0.47:1234
央视台球,http://119.118.135.206:8089/rtp/232.0.0.60:1234
央视文化精品,http://119.118.135.206:8089/rtp/232.0.0.56:1234
世界地理,http://119.118.135.206:8089/rtp/232.0.0.63:1234
兵器科技,http://119.118.135.206:8089/rtp/232.0.0.58:1234
女性时尚,http://119.118.135.206:8089/rtp/232.0.0.51:1234
游戏竞技,http://119.118.135.206:8089/rtp/232.0.0.112:1234
电子体育,http://119.118.135.206:8089/rtp/232.0.0.24:1234
生活时尚,http://119.118.135.206:8089/rtp/232.0.0.107:1234
乐游,http://119.118.135.206:8089/rtp/232.0.0.108:1234
游戏风云,http://119.118.135.206:8089/rtp/232.0.0.127:1234
动漫秀场,http://119.118.135.206:8089/rtp/232.0.0.128:1234
金色学堂,http://119.118.135.206:8089/rtp/232.0.0.133:1234
法治天地,http://119.118.135.206:8089/rtp/232.0.0.134:1234
都市剧场,http://119.118.135.206:8089/rtp/232.0.0.149:1234
精选,http://119.118.135.206:8089/rtp/232.0.0.102:1234
IPTV足球,http://119.118.135.206:8089/rtp/232.0.0.213:1234
爱生活,http://119.118.135.206:8089/rtp/232.0.0.148:1234
IPTV3(轮播),http://119.118.135.206:8089/rtp/232.0.0.118:1234
IPTV5(轮播),http://119.118.135.206:8089/rtp/232.0.0.119:1234
谍战剧场,http://119.118.135.206:8089/rtp/232.0.0.203:1234
地理,http://119.118.135.206:8089/rtp/232.0.0.197:1234
怀旧电影,http://119.118.135.206:8089/rtp/232.0.0.48:1234
劲爆电影,http://119.118.135.206:8089/rtp/232.0.0.155:1234
党员教育,http://119.118.135.206:8089/rtp/232.0.0.129:1234
抚顺综合,http://119.118.135.206:8089/rtp/232.0.0.143:1234
抚顺教育,http://119.118.135.206:8089/rtp/232.0.0.145:1234
大洼综合,http://119.118.135.206:8089/rtp/232.0.0.146:1234
盘锦新闻,http://119.118.135.206:8089/rtp/232.0.0.148:1234
辽河新闻综合,http://119.118.135.206:8089/rtp/232.0.0.214:1234
辽河文化生活,http://119.118.135.206:8089/rtp/232.0.0.215:1234
重庆组播,#genre#
CCTV1,http://27.11.48.49:8009/rtp/225.0.4.74:7980
CCTV1,http://27.11.48.49:8009/rtp/225.0.4.1:7980
CCTV1,http://27.11.48.49:8008/rtp/225.0.4.74:7980
CCTV1,http://27.11.48.49:8008/rtp/225.0.4.1:7980
CCTV2,http://27.11.48.49:8009/rtp/225.0.4.132:7980
CCTV2,http://27.11.48.49:8009/rtp/225.0.4.2:7980
CCTV2,http://27.11.48.49:8008/rtp/225.0.4.132:7980
CCTV2,http://27.11.48.49:8008/rtp/225.0.4.2:7980
CCTV3,http://27.11.48.49:8009/rtp/225.0.4.142:7980
CCTV3,http://27.11.48.49:8009/rtp/225.0.4.138:7980
CCTV3,http://27.11.48.49:8008/rtp/225.0.4.142:7980
CCTV3,http://27.11.48.49:8008/rtp/225.0.4.138:7980
CCTV4,http://27.11.48.49:8009/rtp/225.0.4.176:7980
CCTV4,http://27.11.48.49:8009/rtp/225.0.4.3:7980
CCTV4,http://27.11.48.49:8008/rtp/225.0.4.176:7980
CCTV4,http://27.11.48.49:8008/rtp/225.0.4.3:7980
CCTV5,http://27.11.48.49:8009/rtp/225.0.4.143:7980
CCTV5,http://27.11.48.49:8009/rtp/225.0.4.139:7980
CCTV5,http://27.11.48.49:8008/rtp/225.0.4.143:7980
CCTV5,http://27.11.48.49:8008/rtp/225.0.4.139:7980
CCTV5+ HD,http://27.11.48.49:8009/rtp/225.0.4.73:7980
CCTV5+ HD,http://27.11.48.49:8008/rtp/225.0.4.73:7980
CCTV6,http://27.11.48.49:8009/rtp/225.0.4.144:7980
CCTV6,http://27.11.48.49:8009/rtp/225.0.4.140:7980
CCTV6,http://27.11.48.49:8008/rtp/225.0.4.144:7980
CCTV6,http://27.11.48.49:8008/rtp/225.0.4.140:7980
CCTV7,http://27.11.48.49:8009/rtp/225.0.4.127:7980
CCTV7,http://27.11.48.49:8009/rtp/225.0.4.4:7980
CCTV7,http://27.11.48.49:8008/rtp/225.0.4.127:7980
CCTV7,http://27.11.48.49:8008/rtp/225.0.4.4:7980
CCTV8,http://27.11.48.49:8009/rtp/225.0.4.137:7980
CCTV8,http://27.11.48.49:8009/rtp/225.0.4.141:7980
CCTV8,http://27.11.48.49:8008/rtp/225.0.4.137:7980
CCTV8,http://27.11.48.49:8008/rtp/225.0.4.141:7980
CCTV9,http://27.11.48.49:8009/rtp/225.0.4.131:7980
CCTV9,http://27.11.48.49:8009/rtp/225.0.4.5:7980
CCTV9,http://27.11.48.49:8008/rtp/225.0.4.131:7980
CCTV9,http://27.11.48.49:8008/rtp/225.0.4.5:7980
CCTV10,http://27.11.48.49:8009/rtp/225.0.4.130:7980
CCTV10,http://27.11.48.49:8009/rtp/225.0.4.6:7980
CCTV10,http://27.11.48.49:8008/rtp/225.0.4.130:7980
CCTV10,http://27.11.48.49:8008/rtp/225.0.4.6:7980
CCTV11,http://27.11.48.49:8009/rtp/225.0.4.218:7980
CCTV11,http://27.11.48.49:8009/rtp/225.0.4.7:7980
CCTV11,http://27.11.48.49:8008/rtp/225.0.4.218:7980
CCTV11,http://27.11.48.49:8008/rtp/225.0.4.7:7980
CCTV12,http://27.11.48.49:8009/rtp/225.0.4.129:7980
CCTV12,http://27.11.48.49:8009/rtp/225.0.4.8:7980
CCTV12,http://27.11.48.49:8008/rtp/225.0.4.129:7980
CCTV12,http://27.11.48.49:8008/rtp/225.0.4.8:7980
CCTV13,http://27.11.48.49:8009/rtp/225.0.4.219:7980
CCTV13,http://27.11.48.49:8009/rtp/225.0.4.9:7980
CCTV13,http://27.11.48.49:8008/rtp/225.0.4.219:7980
CCTV13,http://27.11.48.49:8008/rtp/225.0.4.9:7980
CCTV14,http://27.11.48.49:8009/rtp/225.0.4.128:7980
CCTV14,http://27.11.48.49:8009/rtp/225.0.4.10:7980
CCTV14,http://27.11.48.49:8008/rtp/225.0.4.128:7980
CCTV14,http://27.11.48.49:8008/rtp/225.0.4.10:7980
CCTV15,http://27.11.48.49:8009/rtp/225.0.4.220:7980
CCTV15,http://27.11.48.49:8009/rtp/225.0.4.11:7980
CCTV15,http://27.11.48.49:8008/rtp/225.0.4.220:7980
CCTV15,http://27.11.48.49:8008/rtp/225.0.4.11:7980
CCTV17,http://27.11.48.49:8009/rtp/225.0.4.179:7980
CCTV17,http://27.11.48.49:8009/rtp/225.0.4.180:7980
CCTV17,http://27.11.48.49:8008/rtp/225.0.4.179:7980
CCTV17,http://27.11.48.49:8008/rtp/225.0.4.180:7980
CETV1 HD,http://27.11.48.49:8009/rtp/225.0.4.186:7980
CETV1 HD,http://27.11.48.49:8008/rtp/225.0.4.186:7980
CETV4 HD,http://27.11.48.49:8009/rtp/225.0.4.182:7980
CETV4 HD,http://27.11.48.49:8008/rtp/225.0.4.182:7980
CHC影迷电影 HD,http://27.11.48.49:8009/rtp/225.0.4.230:7980
CHC影迷电影 HD,http://27.11.48.49:8008/rtp/225.0.4.230:7980
CHC家庭影院 HD,http://27.11.48.49:8009/rtp/225.0.4.228:7980
CHC家庭影院 HD,http://27.11.48.49:8008/rtp/225.0.4.228:7980
CHC动作电影 HD,http://27.11.48.49:8009/rtp/225.0.4.229:7980
CHC动作电影 HD,http://27.11.48.49:8008/rtp/225.0.4.229:7980
中学生 HD,http://27.11.48.49:8009/rtp/225.0.4.184:7980
中学生 HD,http://27.11.48.49:8008/rtp/225.0.4.184:7980
法治天地 HD,http://27.11.48.49:8009/rtp/225.0.4.240:7980
法治天地 HD,http://27.11.48.49:8008/rtp/225.0.4.240:7980
游戏风云 HD,http://27.11.48.49:8009/rtp/225.0.4.237:7980
游戏风云 HD,http://27.11.48.49:8008/rtp/225.0.4.237:7980
快乐垂钓 HD,http://27.11.48.49:8009/rtp/225.0.4.213:7980
快乐垂钓 HD,http://27.11.48.49:8008/rtp/225.0.4.213:7980
生活时尚 HD,http://27.11.48.49:8009/rtp/225.0.4.241:7980
生活时尚 HD,http://27.11.48.49:8008/rtp/225.0.4.241:7980
中国交通 HD,http://27.11.48.49:8009/rtp/225.0.4.125:7980
中国交通 HD,http://27.11.48.49:8008/rtp/225.0.4.125:7980
优优宝贝 HD,http://27.11.48.49:8009/rtp/225.0.4.126:7980
优优宝贝 HD,http://27.11.48.49:8008/rtp/225.0.4.126:7980
动漫秀场 HD,http://27.11.48.49:8009/rtp/225.0.4.236:7980
动漫秀场 HD,http://27.11.48.49:8008/rtp/225.0.4.236:7980
重庆卫视 HD,http://27.11.48.49:8009/rtp/225.0.4.187:7980
重庆卫视 HD,http://27.11.48.49:8008/rtp/225.0.4.187:7980
江苏卫视,http://27.11.48.49:8009/rtp/225.0.4.79:7980
江苏卫视,http://27.11.48.49:8009/rtp/225.0.4.15:7980
江苏卫视,http://27.11.48.49:8008/rtp/225.0.4.79:7980
江苏卫视,http://27.11.48.49:8008/rtp/225.0.4.15:7980
浙江卫视,http://27.11.48.49:8009/rtp/225.0.4.81:7980
浙江卫视,http://27.11.48.49:8009/rtp/225.0.4.14:7980
浙江卫视,http://27.11.48.49:8008/rtp/225.0.4.81:7980
浙江卫视,http://27.11.48.49:8008/rtp/225.0.4.14:7980
东方卫视,http://27.11.48.49:8009/rtp/225.0.4.80:7980
东方卫视,http://27.11.48.49:8009/rtp/225.0.4.29:7980
东方卫视,http://27.11.48.49:8008/rtp/225.0.4.80:7980
东方卫视,http://27.11.48.49:8008/rtp/225.0.4.29:7980
深圳卫视,http://27.11.48.49:8009/rtp/225.0.4.202:7980
深圳卫视,http://27.11.48.49:8009/rtp/225.0.4.27:7980
深圳卫视,http://27.11.48.49:8008/rtp/225.0.4.202:7980
深圳卫视,http://27.11.48.49:8008/rtp/225.0.4.27:7980
北京卫视,http://27.11.48.49:8009/rtp/225.0.4.78:7980
北京卫视,http://27.11.48.49:8009/rtp/225.0.4.17:7980
北京卫视,http://27.11.48.49:8008/rtp/225.0.4.78:7980
北京卫视,http://27.11.48.49:8008/rtp/225.0.4.17:7980
山东卫视,http://27.11.48.49:8009/rtp/225.0.4.199:7980
山东卫视,http://27.11.48.49:8009/rtp/225.0.4.20:7980
山东卫视,http://27.11.48.49:8008/rtp/225.0.4.199:7980
山东卫视,http://27.11.48.49:8008/rtp/225.0.4.20:7980
天津卫视,http://27.11.48.49:8009/rtp/225.0.4.82:7980
天津卫视,http://27.11.48.49:8009/rtp/225.0.4.18:7980
天津卫视,http://27.11.48.49:8008/rtp/225.0.4.82:7980
天津卫视,http://27.11.48.49:8008/rtp/225.0.4.18:7980
贵州卫视,http://27.11.48.49:8009/rtp/225.0.4.175:7980
贵州卫视,http://27.11.48.49:8009/rtp/225.0.4.26:7980
贵州卫视,http://27.11.48.49:8008/rtp/225.0.4.175:7980
贵州卫视,http://27.11.48.49:8008/rtp/225.0.4.26:7980
四川卫视,http://27.11.48.49:8009/rtp/225.0.4.204:7980
四川卫视,http://27.11.48.49:8009/rtp/225.0.4.24:7980
四川卫视,http://27.11.48.49:8008/rtp/225.0.4.204:7980
四川卫视,http://27.11.48.49:8008/rtp/225.0.4.24:7980
黑龙江卫视,http://27.11.48.49:8009/rtp/225.0.4.201:7980
黑龙江卫视,http://27.11.48.49:8009/rtp/225.0.4.23:7980
黑龙江卫视,http://27.11.48.49:8008/rtp/225.0.4.201:7980
黑龙江卫视,http://27.11.48.49:8008/rtp/225.0.4.23:7980
安徽卫视,http://27.11.48.49:8009/rtp/225.0.4.133:7980
安徽卫视,http://27.11.48.49:8009/rtp/225.0.4.16:7980
安徽卫视,http://27.11.48.49:8008/rtp/225.0.4.133:7980
安徽卫视,http://27.11.48.49:8008/rtp/225.0.4.16:7980
江西卫视,http://27.11.48.49:8009/rtp/225.0.4.203:7980
江西卫视,http://27.11.48.49:8009/rtp/225.0.4.25:7980
江西卫视,http://27.11.48.49:8008/rtp/225.0.4.203:7980
江西卫视,http://27.11.48.49:8008/rtp/225.0.4.25:7980
湖北卫视,http://27.11.48.49:8009/rtp/225.0.4.217:7980
湖北卫视,http://27.11.48.49:8009/rtp/225.0.4.28:7980
湖北卫视,http://27.11.48.49:8008/rtp/225.0.4.217:7980
湖北卫视,http://27.11.48.49:8008/rtp/225.0.4.28:7980
东南卫视,http://27.11.48.49:8009/rtp/225.0.4.200:7980
东南卫视,http://27.11.48.49:8009/rtp/225.0.4.31:7980
东南卫视,http://27.11.48.49:8008/rtp/225.0.4.200:7980
东南卫视,http://27.11.48.49:8008/rtp/225.0.4.31:7980
辽宁卫视,http://27.11.48.49:8009/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.48.49:8009/rtp/225.0.4.19:7980
辽宁卫视,http://27.11.48.49:8008/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.48.49:8008/rtp/225.0.4.19:7980
湖南卫视,http://27.11.48.49:8009/rtp/225.0.4.75:7980
湖南卫视,http://27.11.48.49:8009/rtp/225.0.4.13:7980
湖南卫视,http://27.11.48.49:8008/rtp/225.0.4.75:7980
湖南卫视,http://27.11.48.49:8008/rtp/225.0.4.13:7980
广东卫视,http://27.11.48.49:8009/rtp/225.0.4.84:7980
广东卫视,http://27.11.48.49:8009/rtp/225.0.4.33:7980
广东卫视,http://27.11.48.49:8008/rtp/225.0.4.84:7980
广东卫视,http://27.11.48.49:8008/rtp/225.0.4.33:7980
河北卫视,http://27.11.48.49:8009/rtp/225.0.4.174:7980
河北卫视,http://27.11.48.49:8009/rtp/225.0.4.32:7980
河北卫视,http://27.11.48.49:8008/rtp/225.0.4.174:7980
河北卫视,http://27.11.48.49:8008/rtp/225.0.4.32:7980
甘肃卫视,http://27.11.48.49:8009/rtp/225.0.4.181:7980
甘肃卫视,http://27.11.48.49:8008/rtp/225.0.4.181:7980
新疆卫视,http://27.11.48.49:8009/rtp/225.0.4.60:7980
新疆卫视,http://27.11.48.49:8009/rtp/225.0.4.43:7980
新疆卫视,http://27.11.48.49:8008/rtp/225.0.4.60:7980
新疆卫视,http://27.11.48.49:8008/rtp/225.0.4.43:7980
西藏卫视,http://27.11.48.49:8009/rtp/225.0.4.67:7980
西藏卫视,http://27.11.48.49:8009/rtp/225.0.4.42:7980
西藏卫视,http://27.11.48.49:8008/rtp/225.0.4.67:7980
西藏卫视,http://27.11.48.49:8008/rtp/225.0.4.42:7980
兵团卫视,http://27.11.48.49:8009/rtp/225.0.4.72:7980
兵团卫视,http://27.11.48.49:8008/rtp/225.0.4.72:7980
山东教育卫视,http://27.11.48.49:8009/rtp/225.0.4.183:7980
山东教育卫视,http://27.11.48.49:8008/rtp/225.0.4.183:7980
都市剧场 HD,http://27.11.48.49:8009/rtp/225.0.4.235:7980
都市剧场 HD,http://27.11.48.49:8008/rtp/225.0.4.235:7980
欢笑剧场 HD,http://27.11.48.49:8009/rtp/225.0.4.234:7980
欢笑剧场 HD,http://27.11.48.49:8008/rtp/225.0.4.234:7980
重庆新闻 HD,http://27.11.48.49:8009/rtp/225.0.4.188:7980
重庆新闻 HD,http://27.11.48.49:8008/rtp/225.0.4.188:7980
重庆影视剧 HD,http://27.11.48.49:8009/rtp/225.0.4.192:7980
重庆影视剧 HD,http://27.11.48.49:8008/rtp/225.0.4.192:7980
重庆新农村 HD,http://27.11.48.49:8009/rtp/225.0.4.189:7980
重庆新农村 HD,http://27.11.48.49:8008/rtp/225.0.4.189:7980
重庆少儿 HD,http://27.11.48.49:8009/rtp/225.0.4.191:7980
重庆少儿 HD,http://27.11.48.49:8008/rtp/225.0.4.191:7980
重庆社会与法 HD,http://27.11.48.49:8009/rtp/225.0.4.190:7980
重庆社会与法 HD,http://27.11.48.49:8008/rtp/225.0.4.190:7980
重庆红叶 HD,http://27.11.48.49:8009/rtp/225.0.4.193:7980
重庆红叶 HD,http://27.11.48.49:8008/rtp/225.0.4.193:7980
重庆红岩文化 HD,http://27.11.48.49:8009/rtp/225.0.4.196:7980
重庆红岩文化 HD,http://27.11.48.49:8008/rtp/225.0.4.196:7980
重庆汽摩 HD,http://27.11.48.49:8009/rtp/225.0.4.195:7980
重庆汽摩 HD,http://27.11.48.49:8008/rtp/225.0.4.195:7980
重庆移动 HD,http://27.11.48.49:8009/rtp/225.0.4.215:7980
重庆移动 HD,http://27.11.48.49:8008/rtp/225.0.4.215:7980
求索记录 HD,http://27.11.48.49:8009/rtp/225.0.4.232:7980
求索记录 HD,http://27.11.48.49:8008/rtp/225.0.4.232:7980
精彩影视 HD,http://27.11.48.49:8009/rtp/225.0.4.231:7980
精彩影视 HD,http://27.11.48.49:8008/rtp/225.0.4.231:7980
IPTV8+(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.54:7980
IPTV8+(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.54:7980
IPTV相声小品(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.56:7980
IPTV相声小品(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.56:7980
IPTV野外(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.57:7980
IPTV野外(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.57:7980
光影(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.162:7980
光影(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.162:7980
军事(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.154:7980
军事(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.154:7980
军旅剧场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.146:7980
军旅剧场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.146:7980
动作影院(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.170:7980
动作影院(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.170:7980
动画(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.158:7980
动画(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.158:7980
古装剧场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.147:7980
古装剧场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.147:7980
台球(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.163:7980
台球(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.163:7980
喜剧影院(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.169:7980
喜剧影院(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.169:7980
地理(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.149:7980
地理(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.149:7980
城市剧场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.145:7980
城市剧场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.145:7980
好学生(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.159:7980
好学生(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.159:7980
家庭影院(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.171:7980
家庭影院(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.171:7980
星影(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.172:7980
星影(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.172:7980
武侠剧场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.168:7980
武侠剧场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.168:7980
武术(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.165:7980
武术(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.165:7980
热播剧场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.47:7980
热播剧场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.47:7980
爱体育(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.53:7980
爱体育(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.53:7980
爱电影(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.50:7980
爱电影(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.50:7980
爱综艺(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.51:7980
爱综艺(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.51:7980
精选(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.152:7980
精选(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.152:7980
经典电影(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.48:7980
经典电影(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.48:7980
美人(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.151:7980
美人(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.151:7980
美妆(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.150:7980
美妆(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.150:7980
茶频道 HD,http://27.11.48.49:8009/rtp/225.0.4.233:7980
茶频道 HD,http://27.11.48.49:8008/rtp/225.0.4.233:7980
解密(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.153:7980
解密(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.153:7980
足球(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.167:7980
足球(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.167:7980
重庆娱乐 HD,http://27.11.48.49:8009/rtp/225.0.4.194:7980
重庆娱乐 HD,http://27.11.48.49:8008/rtp/225.0.4.194:7980
金色频道 HD,http://27.11.48.49:8009/rtp/225.0.4.239:7980
金色频道 HD,http://27.11.48.49:8008/rtp/225.0.4.239:7980
音乐现场(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.148:7980
音乐现场(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.148:7980
高网(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.166:7980
高网(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.166:7980
魅力时尚(轮播频道) HD,http://27.11.48.49:8009/rtp/225.0.4.49:7980
魅力时尚(轮播频道) HD,http://27.11.48.49:8008/rtp/225.0.4.49:7980
CGTN SD,http://27.11.48.49:8009/rtp/225.0.4.12:7980
CGTN SD,http://27.11.48.49:8008/rtp/225.0.4.12:7980
云南卫视,http://27.11.48.49:8009/rtp/225.0.4.21:7980
云南卫视,http://27.11.48.49:8008/rtp/225.0.4.21:7980
广西卫视,http://27.11.48.49:8009/rtp/225.0.4.34:7980
广西卫视,http://27.11.48.49:8008/rtp/225.0.4.34:7980
山西卫视,http://27.11.48.49:8009/rtp/225.0.4.37:7980
山西卫视,http://27.11.48.49:8008/rtp/225.0.4.37:7980
旅游卫视,http://27.11.48.49:8009/rtp/225.0.4.40:7980
旅游卫视,http://27.11.48.49:8009/rtp/225.0.4.216:7980
旅游卫视,http://27.11.48.49:8008/rtp/225.0.4.40:7980
旅游卫视,http://27.11.48.49:8008/rtp/225.0.4.216:7980
陕西卫视,http://27.11.48.49:8009/rtp/225.0.4.36:7980
陕西卫视,http://27.11.48.49:8008/rtp/225.0.4.36:7980
吉林卫视,http://27.11.48.49:8009/rtp/225.0.4.35:7980
吉林卫视,http://27.11.48.49:8009/rtp/225.0.4.225:7980
吉林卫视,http://27.11.48.49:8008/rtp/225.0.4.35:7980
吉林卫视,http://27.11.48.49:8008/rtp/225.0.4.225:7980
内蒙古卫视,http://27.11.48.49:8009/rtp/225.0.4.38:7980
内蒙古卫视,http://27.11.48.49:8008/rtp/225.0.4.38:7980
河南卫视,http://27.11.48.49:8009/rtp/225.0.4.124:7980
河南卫视,http://27.11.48.49:8009/rtp/225.0.4.22:7980
河南卫视,http://27.11.48.49:8008/rtp/225.0.4.124:7980
河南卫视,http://27.11.48.49:8008/rtp/225.0.4.22:7980
宁夏卫视,http://27.11.48.49:8009/rtp/225.0.4.41:7980
宁夏卫视,http://27.11.48.49:8008/rtp/225.0.4.41:7980
青海卫视,http://27.11.48.49:8009/rtp/225.0.4.39:7980
青海卫视,http://27.11.48.49:8008/rtp/225.0.4.39:7980
金鹰卡通,http://27.11.48.49:8009/rtp/225.0.4.46:7980
金鹰卡通,http://27.11.48.49:8008/rtp/225.0.4.46:7980
